name,url,country,page_title,Geography,Population,region,revision_id,quality_score
Nhlanhla Lux,https://en.wikipedia.org/wiki/Nhlanhla_Lux,South Africa,Nhlanhla_Lux,South Africa,60.7,SOUTHERN AFRICA,1210051518.0,Stub
Stephanus Jacobus du Toit,https://en.wikipedia.org/wiki/Stephanus_Jacobus_du_Toit,South Africa,Stephanus_Jacobus_du_Toit,South Africa,60.7,SOUTHERN AFRICA,1250244949.0,GA
Elijah Mdolomba,https://en.wikipedia.org/wiki/Elijah_Mdolomba,South Africa,Elijah_Mdolomba,South Africa,60.7,SOUTHERN AFRICA,1157964376.0,Stub
Jennifer Ferguson,https://en.wikipedia.org/wiki/Jennifer_Ferguson,South Africa,Jennifer_Ferguson,South Africa,60.7,SOUTHERN AFRICA,1217966345.0,Start
Frederick Smith (South African politician),https://en.wikipedia.org/wiki/Frederick_Smith_(South_African_politician),South Africa,Frederick_Smith_(South_African_politician),South Africa,60.7,SOUTHERN AFRICA,1236955193.0,Stub
Benjamin Greenacre,https://en.wikipedia.org/wiki/Benjamin_Greenacre,South Africa,Benjamin_Greenacre,South Africa,60.7,SOUTHERN AFRICA,1246187242.0,Stub
Owen Horwood,https://en.wikipedia.org/wiki/Owen_Horwood,South Africa,Owen_Horwood,South Africa,60.7,SOUTHERN AFRICA,1219703595.0,Start
Danie Hough,https://en.wikipedia.org/wiki/Danie_Hough,South Africa,Danie_Hough,South Africa,60.7,SOUTHERN AFRICA,1139511588.0,Stub
Henry Charles Hull,https://en.wikipedia.org/wiki/Henry_Charles_Hull,South Africa,Henry_Charles_Hull,South Africa,60.7,SOUTHERN AFRICA,1249976624.0,B
Davidson Don Tengo Jabavu,https://en.wikipedia.org/wiki/Davidson_Don_Tengo_Jabavu,South Africa,Davidson_Don_Tengo_Jabavu,South Africa,60.7,SOUTHERN AFRICA,1186373019.0,Start
John William Jagger,https://en.wikipedia.org/wiki/John_William_Jagger,South Africa,John_William_Jagger,South Africa,60.7,SOUTHERN AFRICA,1164884865.0,Start
Christina Jasson,https://en.wikipedia.org/wiki/Christina_Jasson,South Africa,Christina_Jasson,South Africa,60.7,SOUTHERN AFRICA,1247391424.0,Start
Makhosi Khoza,https://en.wikipedia.org/wiki/Makhosi_Khoza,South Africa,Makhosi_Khoza,South Africa,60.7,SOUTHERN AFRICA,1247585467.0,C
Joel Krige,https://en.wikipedia.org/wiki/Joel_Krige,South Africa,Joel_Krige,South Africa,60.7,SOUTHERN AFRICA,1228754883.0,Stub
Johannes Christoffel Krogh,https://en.wikipedia.org/wiki/Johannes_Christoffel_Krogh,South Africa,Johannes_Christoffel_Krogh,South Africa,60.7,SOUTHERN AFRICA,1184919356.0,Start
Dawid Kruiper,https://en.wikipedia.org/wiki/Dawid_Kruiper,South Africa,Dawid_Kruiper,South Africa,60.7,SOUTHERN AFRICA,1249791603.0,Start
Cornelis Jacobus Langenhoven,https://en.wikipedia.org/wiki/Cornelis_Jacobus_Langenhoven,South Africa,Cornelis_Jacobus_Langenhoven,South Africa,60.7,SOUTHERN AFRICA,1244010267.0,C
Louis le Grange,https://en.wikipedia.org/wiki/Louis_le_Grange,South Africa,Louis_le_Grange,South Africa,60.7,SOUTHERN AFRICA,1236638243.0,Start
Maruping Lekwene,https://en.wikipedia.org/wiki/Maruping_Lekwene,South Africa,Maruping_Lekwene,South Africa,60.7,SOUTHERN AFRICA,1233190748.0,Start
Lindiwe Mabuza,https://en.wikipedia.org/wiki/Lindiwe_Mabuza,South Africa,Lindiwe_Mabuza,South Africa,60.7,SOUTHERN AFRICA,1242817853.0,C
Elizabeth Mafekeng,https://en.wikipedia.org/wiki/Elizabeth_Mafekeng,South Africa,Elizabeth_Mafekeng,South Africa,60.7,SOUTHERN AFRICA,1247393179.0,C
Mmusi Maimane,https://en.wikipedia.org/wiki/Mmusi_Maimane,South Africa,Mmusi_Maimane,South Africa,60.7,SOUTHERN AFRICA,1241103024.0,GA
Geoff Makhubo,https://en.wikipedia.org/wiki/Geoff_Makhubo,South Africa,Geoff_Makhubo,South Africa,60.7,SOUTHERN AFRICA,1225679410.0,Start
Mabel Malherbe,https://en.wikipedia.org/wiki/Mabel_Malherbe,South Africa,Mabel_Malherbe,South Africa,60.7,SOUTHERN AFRICA,1246187297.0,Start
Neo Maneng,https://en.wikipedia.org/wiki/Neo_Maneng,South Africa,Neo_Maneng,South Africa,60.7,SOUTHERN AFRICA,1233538182.0,Stub
Themba Maseko,https://en.wikipedia.org/wiki/Themba_Maseko,South Africa,Themba_Maseko,South Africa,60.7,SOUTHERN AFRICA,1246257695.0,C
Bandile Masuku,https://en.wikipedia.org/wiki/Bandile_Masuku,South Africa,Bandile_Masuku,South Africa,60.7,SOUTHERN AFRICA,1209123522.0,C
Qaqambile Matanzima,https://en.wikipedia.org/wiki/Qaqambile_Matanzima,South Africa,Qaqambile_Matanzima,South Africa,60.7,SOUTHERN AFRICA,1244192469.0,C
Khayelihle Mathaba,https://en.wikipedia.org/wiki/Khayelihle_Mathaba,South Africa,Khayelihle_Mathaba,South Africa,60.7,SOUTHERN AFRICA,1084880305.0,Stub
Thabo Mbeki,https://en.wikipedia.org/wiki/Thabo_Mbeki,South Africa,Thabo_Mbeki,South Africa,60.7,SOUTHERN AFRICA,1249110529.0,GA
Graham McIntosh,https://en.wikipedia.org/wiki/Graham_McIntosh,South Africa,Graham_McIntosh,South Africa,60.7,SOUTHERN AFRICA,1229441400.0,C
Ntombi Mekgwe,https://en.wikipedia.org/wiki/Ntombi_Mekgwe,South Africa,Ntombi_Mekgwe,South Africa,60.7,SOUTHERN AFRICA,1229205346.0,GA
Jan Meyer,https://en.wikipedia.org/wiki/Jan_Meyer,South Africa,Jan_Meyer,South Africa,60.7,SOUTHERN AFRICA,1236955214.0,B
Clarence Mini,https://en.wikipedia.org/wiki/Clarence_Mini,South Africa,Clarence_Mini,South Africa,60.7,SOUTHERN AFRICA,1247395705.0,C
David Mkhwanazi,https://en.wikipedia.org/wiki/David_Mkhwanazi,South Africa,David_Mkhwanazi,South Africa,60.7,SOUTHERN AFRICA,1247715431.0,C
Wilton Mkwayi,https://en.wikipedia.org/wiki/Wilton_Mkwayi,South Africa,Wilton_Mkwayi,South Africa,60.7,SOUTHERN AFRICA,1247400130.0,C
Zwakele Mncwango,https://en.wikipedia.org/wiki/Zwakele_Mncwango,South Africa,Zwakele_Mncwango,South Africa,60.7,SOUTHERN AFRICA,1244193047.0,C
Khethiwe Moeketsi,https://en.wikipedia.org/wiki/Khethiwe_Moeketsi,South Africa,Khethiwe_Moeketsi,South Africa,60.7,SOUTHERN AFRICA,1241959402.0,Start
Silas Molema,https://en.wikipedia.org/wiki/Silas_Molema,South Africa,Silas_Molema,South Africa,60.7,SOUTHERN AFRICA,1087407617.0,Start
John Moodey,https://en.wikipedia.org/wiki/John_Moodey,South Africa,John_Moodey,South Africa,60.7,SOUTHERN AFRICA,1229524202.0,C
Frederick Moor,https://en.wikipedia.org/wiki/Frederick_Moor,South Africa,Frederick_Moor,South Africa,60.7,SOUTHERN AFRICA,1161587837.0,Start
Viola Motsumi,https://en.wikipedia.org/wiki/Viola_Motsumi,South Africa,Viola_Motsumi,South Africa,60.7,SOUTHERN AFRICA,1233386142.0,Start
Dali Mpofu,https://en.wikipedia.org/wiki/Dali_Mpofu,South Africa,Dali_Mpofu,South Africa,60.7,SOUTHERN AFRICA,1244979306.0,B
Mpumi Mpofu,https://en.wikipedia.org/wiki/Mpumi_Mpofu,South Africa,Mpumi_Mpofu,South Africa,60.7,SOUTHERN AFRICA,1217400914.0,Stub
Bongani Msomi,https://en.wikipedia.org/wiki/Bongani_Msomi,South Africa,Bongani_Msomi,South Africa,60.7,SOUTHERN AFRICA,1168741905.0,Stub
Sankie Mthembi-Mahanyele,https://en.wikipedia.org/wiki/Sankie_Mthembi-Mahanyele,South Africa,Sankie_Mthembi-Mahanyele,South Africa,60.7,SOUTHERN AFRICA,1247392190.0,C
Jay Naidoo,https://en.wikipedia.org/wiki/Jay_Naidoo,South Africa,Jay_Naidoo,South Africa,60.7,SOUTHERN AFRICA,1250478359.0,C
Prema Naidoo,https://en.wikipedia.org/wiki/Prema_Naidoo,South Africa,Prema_Naidoo,South Africa,60.7,SOUTHERN AFRICA,1247392973.0,Start
Sister Bernard Ncube,https://en.wikipedia.org/wiki/Sister_Bernard_Ncube,South Africa,Sister_Bernard_Ncube,South Africa,60.7,SOUTHERN AFRICA,1247392980.0,C
Mandla Nkomfe,https://en.wikipedia.org/wiki/Mandla_Nkomfe,South Africa,Mandla_Nkomfe,South Africa,60.7,SOUTHERN AFRICA,1146001817.0,C
Sibongile Nkomo,https://en.wikipedia.org/wiki/Sibongile_Nkomo,South Africa,Sibongile_Nkomo,South Africa,60.7,SOUTHERN AFRICA,1158222491.0,Stub
Thami Ntuli,https://en.wikipedia.org/wiki/Thami_Ntuli,South Africa,Thami_Ntuli,South Africa,60.7,SOUTHERN AFRICA,1247658777.0,Start
Stafford Parker,https://en.wikipedia.org/wiki/Stafford_Parker,South Africa,Stafford_Parker,South Africa,60.7,SOUTHERN AFRICA,1228912274.0,Start
Penny Penny,https://en.wikipedia.org/wiki/Penny_Penny,South Africa,Penny_Penny,South Africa,60.7,SOUTHERN AFRICA,1242734407.0,Start
Rebecca Phaladi-Digamela,https://en.wikipedia.org/wiki/Rebecca_Phaladi-Digamela,South Africa,Rebecca_Phaladi-Digamela,South Africa,60.7,SOUTHERN AFRICA,1135223262.0,Start
Pieter Gysbert Noodt,https://en.wikipedia.org/wiki/Pieter_Gysbert_Noodt,South Africa,Pieter_Gysbert_Noodt,South Africa,60.7,SOUTHERN AFRICA,975860917.0,Stub
Amichand Rajbansi,https://en.wikipedia.org/wiki/Amichand_Rajbansi,South Africa,Amichand_Rajbansi,South Africa,60.7,SOUTHERN AFRICA,1246417697.0,C
JN Reddy (politician),https://en.wikipedia.org/wiki/JN_Reddy_(politician),South Africa,JN_Reddy_(politician),South Africa,60.7,SOUTHERN AFRICA,1244194513.0,GA
Zamani Saul,https://en.wikipedia.org/wiki/Zamani_Saul,South Africa,Zamani_Saul,South Africa,60.7,SOUTHERN AFRICA,1212693522.0,Start
Helen Sauls-August,https://en.wikipedia.org/wiki/Helen_Sauls-August,South Africa,Helen_Sauls-August,South Africa,60.7,SOUTHERN AFRICA,1244192570.0,Stub
Charles Saunders (colonial administrator),https://en.wikipedia.org/wiki/Charles_Saunders_(colonial_administrator),South Africa,Charles_Saunders_(colonial_administrator),South Africa,60.7,SOUTHERN AFRICA,1247585508.0,Start
Floyd Shivambu,https://en.wikipedia.org/wiki/Floyd_Shivambu,South Africa,Floyd_Shivambu,South Africa,60.7,SOUTHERN AFRICA,1246002695.0,GA
Archie Sibeko,https://en.wikipedia.org/wiki/Archie_Sibeko,South Africa,Archie_Sibeko,South Africa,60.7,SOUTHERN AFRICA,1182859312.0,C
Letitia Sibeko,https://en.wikipedia.org/wiki/Letitia_Sibeko,South Africa,Letitia_Sibeko,South Africa,60.7,SOUTHERN AFRICA,1247394828.0,Start
Edward Philip Solomon,https://en.wikipedia.org/wiki/Edward_Philip_Solomon,South Africa,Edward_Philip_Solomon,South Africa,60.7,SOUTHERN AFRICA,1232021267.0,Start
Max Sonnenberg,https://en.wikipedia.org/wiki/Max_Sonnenberg,South Africa,Max_Sonnenberg,South Africa,60.7,SOUTHERN AFRICA,1219861485.0,Start
Walter Stanford,https://en.wikipedia.org/wiki/Walter_Stanford,South Africa,Walter_Stanford,South Africa,60.7,SOUTHERN AFRICA,1236955401.0,C
Richard Stuttaford,https://en.wikipedia.org/wiki/Richard_Stuttaford,South Africa,Richard_Stuttaford,South Africa,60.7,SOUTHERN AFRICA,1233145063.0,Start
Michael Tellinger,https://en.wikipedia.org/wiki/Michael_Tellinger,South Africa,Michael_Tellinger,South Africa,60.7,SOUTHERN AFRICA,1177406709.0,Start
Thulasizwe Thomo,https://en.wikipedia.org/wiki/Thulasizwe_Thomo,South Africa,Thulasizwe_Thomo,South Africa,60.7,SOUTHERN AFRICA,1242055258.0,Start
Moses Twebe,https://en.wikipedia.org/wiki/Moses_Twebe,South Africa,Moses_Twebe,South Africa,60.7,SOUTHERN AFRICA,1084874768.0,Stub
Andries Waterboer,https://en.wikipedia.org/wiki/Andries_Waterboer,South Africa,Andries_Waterboer,South Africa,60.7,SOUTHERN AFRICA,1231371989.0,Start
Nicolaas Waterboer,https://en.wikipedia.org/wiki/Nicolaas_Waterboer,South Africa,Nicolaas_Waterboer,South Africa,60.7,SOUTHERN AFRICA,1215486445.0,Start
Alan Winde,https://en.wikipedia.org/wiki/Alan_Winde,South Africa,Alan_Winde,South Africa,60.7,SOUTHERN AFRICA,1235103533.0,GA
Thuli Dladla,https://en.wikipedia.org/wiki/Thuli_Dladla,South Africa,Thuli_Dladla,South Africa,60.7,SOUTHERN AFRICA,1213531431.0,Stub
Paul Dlamini,https://en.wikipedia.org/wiki/Paul_Dlamini,South Africa,Paul_Dlamini,South Africa,60.7,SOUTHERN AFRICA,1224038773.0,Stub
Russell Dlamini,https://en.wikipedia.org/wiki/Russell_Dlamini,South Africa,Russell_Dlamini,South Africa,60.7,SOUTHERN AFRICA,1246199578.0,Start
Prince Sozisa Dlamini,https://en.wikipedia.org/wiki/Prince_Sozisa_Dlamini,South Africa,Prince_Sozisa_Dlamini,South Africa,60.7,SOUTHERN AFRICA,1195787180.0,B
Mduduzi Bacede Mabuza,https://en.wikipedia.org/wiki/Mduduzi_Bacede_Mabuza,South Africa,Mduduzi_Bacede_Mabuza,South Africa,60.7,SOUTHERN AFRICA,1240717930.0,C
Njabulo Mabuza,https://en.wikipedia.org/wiki/Njabulo_Mabuza,South Africa,Njabulo_Mabuza,South Africa,60.7,SOUTHERN AFRICA,1144736013.0,Stub
Themba Masuku,https://en.wikipedia.org/wiki/Themba_Masuku,South Africa,Themba_Masuku,South Africa,60.7,SOUTHERN AFRICA,1248422415.0,Start
Mgwagwa Gamedze,https://en.wikipedia.org/wiki/Mgwagwa_Gamedze,South Africa,Mgwagwa_Gamedze,South Africa,60.7,SOUTHERN AFRICA,1190520305.0,Stub
Charles Myeza,https://en.wikipedia.org/wiki/Charles_Myeza,South Africa,Charles_Myeza,South Africa,60.7,SOUTHERN AFRICA,1151802964.0,Stub
Ben Nsibandze,https://en.wikipedia.org/wiki/Ben_Nsibandze,South Africa,Ben_Nsibandze,South Africa,60.7,SOUTHERN AFRICA,1221995741.0,Stub
Pholile Shakantu,https://en.wikipedia.org/wiki/Pholile_Shakantu,South Africa,Pholile_Shakantu,South Africa,60.7,SOUTHERN AFRICA,1238876241.0,Start
Anisia Achieng,https://en.wikipedia.org/wiki/Anisia_Achieng,South Sudan,Anisia_Achieng,South Sudan,11.1,EASTERN AFRICA,1223223050.0,Start
Elizabeth Acuei Yol,https://en.wikipedia.org/wiki/Elizabeth_Acuei_Yol,South Sudan,Elizabeth_Acuei_Yol,South Sudan,11.1,EASTERN AFRICA,1219648005.0,Start
Wol Akec Akol,https://en.wikipedia.org/wiki/Wol_Akec_Akol,South Sudan,Wol_Akec_Akol,South Sudan,11.1,EASTERN AFRICA,1093916563.0,Stub
Mayol Kur Akuei,https://en.wikipedia.org/wiki/Mayol_Kur_Akuei,South Sudan,Mayol_Kur_Akuei,South Sudan,11.1,EASTERN AFRICA,1213647572.0,Stub
Alfred Futiyo Karaba,https://en.wikipedia.org/wiki/Alfred_Futiyo_Karaba,South Sudan,Alfred_Futiyo_Karaba,South Sudan,11.1,EASTERN AFRICA,1225251895.0,Stub
Jacob Aligo,https://en.wikipedia.org/wiki/Jacob_Aligo,South Sudan,Jacob_Aligo,South Sudan,11.1,EASTERN AFRICA,1178261933.0,Stub
Michael Lado Allah-Jabu,https://en.wikipedia.org/wiki/Michael_Lado_Allah-Jabu,South Sudan,Michael_Lado_Allah-Jabu,South Sudan,11.1,EASTERN AFRICA,1215107662.0,Start
Augustino Kiri Gwolo,https://en.wikipedia.org/wiki/Augustino_Kiri_Gwolo,South Sudan,Augustino_Kiri_Gwolo,South Sudan,11.1,EASTERN AFRICA,1229325134.0,Start
Paul Malong Awan,https://en.wikipedia.org/wiki/Paul_Malong_Awan,South Sudan,Paul_Malong_Awan,South Sudan,11.1,EASTERN AFRICA,1233385951.0,C
Joseph Bakosoro,https://en.wikipedia.org/wiki/Joseph_Bakosoro,South Sudan,Joseph_Bakosoro,South Sudan,11.1,EASTERN AFRICA,1189798127.0,Start
Tito Biel,https://en.wikipedia.org/wiki/Tito_Biel,South Sudan,Tito_Biel,South Sudan,11.1,EASTERN AFRICA,1055829953.0,Start
Joseph Bol Chan,https://en.wikipedia.org/wiki/Joseph_Bol_Chan,South Sudan,Joseph_Bol_Chan,South Sudan,11.1,EASTERN AFRICA,1195579149.0,Stub
Abraham Makoi Bol,https://en.wikipedia.org/wiki/Abraham_Makoi_Bol,South Sudan,Abraham_Makoi_Bol,South Sudan,11.1,EASTERN AFRICA,1187621034.0,Stub
Bona Malwal,https://en.wikipedia.org/wiki/Bona_Malwal,South Sudan,Bona_Malwal,South Sudan,11.1,EASTERN AFRICA,1235651454.0,GA
Bona Malwal,https://en.wikipedia.org/wiki/Bona_Malwal,South Sudan,Bona_Malwal,South Sudan,11.1,EASTERN AFRICA,1235651454.0,GA
Peter Cirillo,https://en.wikipedia.org/wiki/Peter_Cirillo,South Sudan,Peter_Cirillo,South Sudan,11.1,EASTERN AFRICA,1233240748.0,Stub
Cirino Hiteng Ofuho,https://en.wikipedia.org/wiki/Cirino_Hiteng_Ofuho,South Sudan,Cirino_Hiteng_Ofuho,South Sudan,11.1,EASTERN AFRICA,1173314826.0,Start
Deng Deng Akuei,https://en.wikipedia.org/wiki/Deng_Deng_Akuei,South Sudan,Deng_Deng_Akuei,South Sudan,11.1,EASTERN AFRICA,1175265686.0,Stub
William Deng Nhial,https://en.wikipedia.org/wiki/William_Deng_Nhial,South Sudan,William_Deng_Nhial,South Sudan,11.1,EASTERN AFRICA,1229366536.0,C
Aldo Deng,https://en.wikipedia.org/wiki/Aldo_Deng,South Sudan,Aldo_Deng,South Sudan,11.1,EASTERN AFRICA,1238472619.0,Start
Ronald Ruai Deng,https://en.wikipedia.org/wiki/Ronald_Ruai_Deng,South Sudan,Ronald_Ruai_Deng,South Sudan,11.1,EASTERN AFRICA,919609685.0,Stub
Teker Riek Dong,https://en.wikipedia.org/wiki/Teker_Riek_Dong,South Sudan,Teker_Riek_Dong,South Sudan,11.1,EASTERN AFRICA,918811425.0,Stub
John Malish Dujuk,https://en.wikipedia.org/wiki/John_Malish_Dujuk,South Sudan,John_Malish_Dujuk,South Sudan,11.1,EASTERN AFRICA,1146507746.0,Stub
George Echom,https://en.wikipedia.org/wiki/George_Echom,South Sudan,George_Echom,South Sudan,11.1,EASTERN AFRICA,1119848234.0,Start
Jacob Kuwinsuk Gale,https://en.wikipedia.org/wiki/Jacob_Kuwinsuk_Gale,South Sudan,Jacob_Kuwinsuk_Gale,South Sudan,11.1,EASTERN AFRICA,1108503934.0,Stub
Naphtali Hassan Gale,https://en.wikipedia.org/wiki/Naphtali_Hassan_Gale,South Sudan,Naphtali_Hassan_Gale,South Sudan,11.1,EASTERN AFRICA,1233313021.0,Stub
Joseph Garang,https://en.wikipedia.org/wiki/Joseph_Garang,South Sudan,Joseph_Garang,South Sudan,11.1,EASTERN AFRICA,1119716991.0,Start
Isaac Cleto Hassan,https://en.wikipedia.org/wiki/Isaac_Cleto_Hassan,South Sudan,Isaac_Cleto_Hassan,South Sudan,11.1,EASTERN AFRICA,1235672248.0,Stub
Sarah Cleto Hassan,https://en.wikipedia.org/wiki/Sarah_Cleto_Hassan,South Sudan,Sarah_Cleto_Hassan,South Sudan,11.1,EASTERN AFRICA,1220786528.0,Start
Moro Isaac Jenesio,https://en.wikipedia.org/wiki/Moro_Isaac_Jenesio,South Sudan,Moro_Isaac_Jenesio,South Sudan,11.1,EASTERN AFRICA,1218075053.0,C
Jieng Council of Elders,https://en.wikipedia.org/wiki/Jieng_Council_of_Elders,South Sudan,Jieng_Council_of_Elders,South Sudan,11.1,EASTERN AFRICA,1234296589.0,Start
George Kongor Arop,https://en.wikipedia.org/wiki/George_Kongor_Arop,South Sudan,George_Kongor_Arop,South Sudan,11.1,EASTERN AFRICA,1249045192.0,Stub
George Kongor Arop,https://en.wikipedia.org/wiki/George_Kongor_Arop,South Sudan,George_Kongor_Arop,South Sudan,11.1,EASTERN AFRICA,1249045192.0,Stub
Baba Medan Konya,https://en.wikipedia.org/wiki/Baba_Medan_Konya,South Sudan,Baba_Medan_Konya,South Sudan,11.1,EASTERN AFRICA,919549108.0,Stub
Abudhok Ayang Kur,https://en.wikipedia.org/wiki/Abudhok_Ayang_Kur,South Sudan,Abudhok_Ayang_Kur,South Sudan,11.1,EASTERN AFRICA,1167584381.0,Stub
Alex Latio Elia,https://en.wikipedia.org/wiki/Alex_Latio_Elia,South Sudan,Alex_Latio_Elia,South Sudan,11.1,EASTERN AFRICA,1219357849.0,Stub
Natisio Loluke,https://en.wikipedia.org/wiki/Natisio_Loluke,South Sudan,Natisio_Loluke,South Sudan,11.1,EASTERN AFRICA,1133325629.0,Stub
Martin Elia Lomuro,https://en.wikipedia.org/wiki/Martin_Elia_Lomuro,South Sudan,Martin_Elia_Lomuro,South Sudan,11.1,EASTERN AFRICA,1159039404.0,Start
Joseph Lual Acuil,https://en.wikipedia.org/wiki/Joseph_Lual_Acuil,South Sudan,Joseph_Lual_Acuil,South Sudan,11.1,EASTERN AFRICA,1063289231.0,Start
Luigi Adwok,https://en.wikipedia.org/wiki/Luigi_Adwok,South Sudan,Luigi_Adwok,South Sudan,11.1,EASTERN AFRICA,1171543658.0,GA
Luigi Adwok,https://en.wikipedia.org/wiki/Luigi_Adwok,South Sudan,Luigi_Adwok,South Sudan,11.1,EASTERN AFRICA,1171543658.0,GA
Mabior Garang De-Mabior,https://en.wikipedia.org/wiki/Mabior_Garang_De-Mabior,South Sudan,Mabior_Garang_De-Mabior,South Sudan,11.1,EASTERN AFRICA,1250608232.0,Start
Rin Tuec,https://en.wikipedia.org/wiki/Rin_Tuec,South Sudan,Rin_Tuec,South Sudan,11.1,EASTERN AFRICA,1192898844.0,Stub
Moses Kacoul Machar,https://en.wikipedia.org/wiki/Moses_Kacoul_Machar,South Sudan,Moses_Kacoul_Machar,South Sudan,11.1,EASTERN AFRICA,1151274280.0,Stub
Manasseh Magok,https://en.wikipedia.org/wiki/Manasseh_Magok,South Sudan,Manasseh_Magok,South Sudan,11.1,EASTERN AFRICA,1217520697.0,Stub
Simon Mijok Majak,https://en.wikipedia.org/wiki/Simon_Mijok_Majak,South Sudan,Simon_Mijok_Majak,South Sudan,11.1,EASTERN AFRICA,1250096002.0,Stub
Madang Majok,https://en.wikipedia.org/wiki/Madang_Majok,South Sudan,Madang_Majok,South Sudan,11.1,EASTERN AFRICA,930031820.0,Stub
Abraham Gum Makuach,https://en.wikipedia.org/wiki/Abraham_Gum_Makuach,South Sudan,Abraham_Gum_Makuach,South Sudan,11.1,EASTERN AFRICA,1225529087.0,Stub
Zakaria Matur Makuer,https://en.wikipedia.org/wiki/Zakaria_Matur_Makuer,South Sudan,Zakaria_Matur_Makuer,South Sudan,11.1,EASTERN AFRICA,1193125145.0,Start
Juma Ali Malou,https://en.wikipedia.org/wiki/Juma_Ali_Malou,South Sudan,Juma_Ali_Malou,South Sudan,11.1,EASTERN AFRICA,1185968456.0,Stub
Africano Mande,https://en.wikipedia.org/wiki/Africano_Mande,South Sudan,Africano_Mande,South Sudan,11.1,EASTERN AFRICA,1249472514.0,C
Mary Mawai,https://en.wikipedia.org/wiki/Mary_Mawai,South Sudan,Mary_Mawai,South Sudan,11.1,EASTERN AFRICA,1202620554.0,Stub
James Ajongo Mawut,https://en.wikipedia.org/wiki/James_Ajongo_Mawut,South Sudan,James_Ajongo_Mawut,South Sudan,11.1,EASTERN AFRICA,1247863771.0,Stub
Peter Mayen,https://en.wikipedia.org/wiki/Peter_Mayen,South Sudan,Peter_Mayen,South Sudan,11.1,EASTERN AFRICA,1224366785.0,Start
Afikaano Monday,https://en.wikipedia.org/wiki/Afikaano_Monday,South Sudan,Afikaano_Monday,South Sudan,11.1,EASTERN AFRICA,919576350.0,Stub
Joseph Monytuil,https://en.wikipedia.org/wiki/Joseph_Monytuil,South Sudan,Joseph_Monytuil,South Sudan,11.1,EASTERN AFRICA,1133136974.0,Stub
Paulino Matip Nhial,https://en.wikipedia.org/wiki/Paulino_Matip_Nhial,South Sudan,Paulino_Matip_Nhial,South Sudan,11.1,EASTERN AFRICA,1227687707.0,GA
Elias Waya Nyipuoc,https://en.wikipedia.org/wiki/Elias_Waya_Nyipuoc,South Sudan,Elias_Waya_Nyipuoc,South Sudan,11.1,EASTERN AFRICA,960248404.0,Start
Paulino Lukudu Obede,https://en.wikipedia.org/wiki/Paulino_Lukudu_Obede,South Sudan,Paulino_Lukudu_Obede,South Sudan,11.1,EASTERN AFRICA,1243801134.0,C
Bona Panek,https://en.wikipedia.org/wiki/Bona_Panek,South Sudan,Bona_Panek,South Sudan,11.1,EASTERN AFRICA,919581650.0,Stub
Ajonye Perpetua,https://en.wikipedia.org/wiki/Ajonye_Perpetua,South Sudan,Ajonye_Perpetua,South Sudan,11.1,EASTERN AFRICA,1242434443.0,B
Simon Kun Puoch,https://en.wikipedia.org/wiki/Simon_Kun_Puoch,South Sudan,Simon_Kun_Puoch,South Sudan,11.1,EASTERN AFRICA,1226454859.0,Stub
Puot Kang Chol,https://en.wikipedia.org/wiki/Puot_Kang_Chol,South Sudan,Puot_Kang_Chol,South Sudan,11.1,EASTERN AFRICA,1216135728.0,Start
Patrick Raphael,https://en.wikipedia.org/wiki/Patrick_Raphael,South Sudan,Patrick_Raphael,South Sudan,11.1,EASTERN AFRICA,1219647987.0,Stub
Siricio Iro Wani,https://en.wikipedia.org/wiki/Siricio_Iro_Wani,South Sudan,Siricio_Iro_Wani,South Sudan,11.1,EASTERN AFRICA,1215348942.0,C
Siricio Iro Wani,https://en.wikipedia.org/wiki/Siricio_Iro_Wani,South Sudan,Siricio_Iro_Wani,South Sudan,11.1,EASTERN AFRICA,1215348942.0,C
Tong Akeen Ngor,https://en.wikipedia.org/wiki/Tong_Akeen_Ngor,South Sudan,Tong_Akeen_Ngor,South Sudan,11.1,EASTERN AFRICA,1229088378.0,Stub
Dier Tong Ngor,https://en.wikipedia.org/wiki/Dier_Tong_Ngor,South Sudan,Dier_Tong_Ngor,South Sudan,11.1,EASTERN AFRICA,1236112844.0,Start
James Tor Monybuny,https://en.wikipedia.org/wiki/James_Tor_Monybuny,South Sudan,James_Tor_Monybuny,South Sudan,11.1,EASTERN AFRICA,1177484677.0,Start
Elias Nyamlell Wako,https://en.wikipedia.org/wiki/Elias_Nyamlell_Wako,South Sudan,Elias_Nyamlell_Wako,South Sudan,11.1,EASTERN AFRICA,1244019887.0,C
Augustino Jadalla Wani,https://en.wikipedia.org/wiki/Augustino_Jadalla_Wani,South Sudan,Augustino_Jadalla_Wani,South Sudan,11.1,EASTERN AFRICA,1222765171.0,Start
Juma Saeed Worju,https://en.wikipedia.org/wiki/Juma_Saeed_Worju,South Sudan,Juma_Saeed_Worju,South Sudan,11.1,EASTERN AFRICA,1250095994.0,Stub
Justin Yak,https://en.wikipedia.org/wiki/Justin_Yak,South Sudan,Justin_Yak,South Sudan,11.1,EASTERN AFRICA,1241604463.0,Stub
Patrick Zamoi,https://en.wikipedia.org/wiki/Patrick_Zamoi,South Sudan,Patrick_Zamoi,South Sudan,11.1,EASTERN AFRICA,1162680534.0,Stub
